Month,Age,Storage_0,Storage_1,Storage_2,Storage_3,Storage_5,Storage_6,Storage_7,Storage_8,Storage_9,Storage_10,Storage_11,Storage_12,Storage_16,Storage_21,Storage_22,Storage_23,Storage_24,Storage_25,Storage_28,Storage_33,Storage_38,Storage_40,Storage_56,Storage_180,Storage_333,Storage_4,Storage_14,Storage_17,Storage_18,Storage_20,Storage_26,Storage_29,Storage_32,Storage_43,Storage_135,Storage_290,Storage_13,Storage_42,Storage_54,Storage_186,Storage_337,Storage_37,Storage_65,Storage_167,Storage_168,Storage_291,Storage_292,Storage_61,Storage_173,Storage_313,Storage_27,Storage_35,Storage_51,Storage_334,Storage_41,Storage_59,Storage_165,Storage_15,Storage_19,Storage_31,Storage_109,Storage_242
June 2021,4,10,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,1.0,0.0,,,,,,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,
June 2021,5,9,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,0.0,,,,,,,,,,1.0,0.0,0.0,,,,,,,,,,,,
June 2021,6,6,0.0,0.0,0.0,,1.0,,,1.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,
June 2021,7,7,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,
June 2021,8,2,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,1.0,,,,,,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,
June 2021,9,3,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,1.0,,,,,,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,
June 2021,10,8,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,
June 2021,11,1,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,
June 2021,12,3,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,
June 2021,13,2,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,
June 2021,14,2,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,
June 2021,15,3,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,
June 2021,20,0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,0.0,,,,,,,,,,0.0,1.0,0.0,,,,,,,,,,,,
March 2021,0,0,58.0,12.0,0.0,6.0,14.0,34.0,36.0,6.0,5.0,13.0,11.0,,1.0,1.0,1.0,1.0,1.0,,0.0,,,,,,5.0,,0.0,,,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,
March 2021,1,62,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,,1.0,,0.0,,,1.0,,0.0,,,,,1.0,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,,,,,,
March 2021,2,44,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,0.0,,,0.0,,1.0,,,,,0.0,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,
March 2021,3,22,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,0.0,,,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,
March 2021,4,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,0.0,,,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,
March 2021,5,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,0.0,,,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,,,,,
March 2021,6,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,0.0,,,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,
March 2021,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,0.0,,,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,
March 2021,8,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,1.0,,,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,
March 2021,9,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,0.0,,,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,
March 2021,10,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,0.0,,,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,
March 2021,11,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,0.0,,,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,
March 2021,12,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,0.0,,,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,
March 2021,13,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,0.0,,,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,
March 2021,14,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,0.0,,,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,
March 2021,15,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,0.0,,,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,
May 2021,0,0,10.0,12.0,29.0,,5.0,6.0,16.0,33.0,31.0,6.0,5.0,,1.0,0.0,0.0,1.0,1.0,,,,,,,,12.0,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,
May 2021,1,82,1.0,1.0,1.0,,2.0,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,,0.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0.0,0.0,,,,,
May 2021,2,60,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,
May 2021,3,21,0.0,0.0,3.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,
May 2021,4,13,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,
May 2021,5,10,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,,
May 2021,6,7,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,
May 2021,7,7,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,
May 2021,8,1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,,,,,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,
May 2021,9,3,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,
May 2021,10,8,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,
May 2021,11,1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,
May 2021,12,3,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,
May 2021,13,2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,
May 2021,14,2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,
May 2021,15,3,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,
May 2021,22,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,,,,,
November 2020,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
November 2020,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
November 2020,2,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
November 2020,3,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
November 2020,4,15,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
November 2020,5,40,11.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
November 2020,6,21,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
November 2020,8,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
November 2020,10,13,6.0,0.0,3.0,1.0,6.0,6.0,1.0,6.0,4.0,0.0,0.0,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
November 2020,11,17,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
November 2020,12,29,14.0,10.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
November 2020,13,2,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
November 2020,14,10,4.0,16.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,5.0,3.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
November 2020,15,6,4.0,1.0,3.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
November 2020,16,25,6.0,4.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
November 2020,17,9,14.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
November 2020,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
November 2020,19,3,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
November 2020,20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
October 2020,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2020,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2020,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2020,3,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2020,4,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2020,5,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2020,6,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2020,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2020,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2020,11,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2020,12,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2020,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2020,14,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2020,15,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2020,16,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2020,17,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2020,18,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2021,1,97,2.0,,1.0,,2.0,,,,0.0,1.0,,1.0,0.0,1.0,,,,,,,,,,,0.0,1.0,1.0,,,,,1.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,1.0
September 2021,2,34,1.0,,0.0,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
September 2021,3,25,0.0,,0.0,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
September 2021,4,8,0.0,,0.0,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,1.0,0.0,0.0,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
September 2021,5,10,1.0,,0.0,,0.0,,,,1.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
September 2021,6,3,0.0,,0.0,,0.0,,,,0.0,0.0,,0.0,1.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
September 2021,7,10,0.0,,0.0,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0
September 2021,8,1,0.0,,0.0,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
September 2021,9,1,0.0,,0.0,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
September 2021,10,7,0.0,,0.0,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
September 2021,11,2,0.0,,0.0,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
September 2021,12,3,0.0,,0.0,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
September 2021,13,2,0.0,,0.0,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
September 2021,14,2,0.0,,0.0,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
September 2021,15,3,0.0,,0.0,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
September 2021,17,0,0.0,,0.0,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0
